match_id,team,shots_15,shots_30,shots_45,shots_stoppage_HT1,shots_60,shots_75,shots_90,shots_stoppage_HT2,passes_15,passes_30,passes_45,passes_stoppage_HT1,passes_60,passes_75,passes_90,passes_stoppage_HT2,subs_15,subs_30,subs_45,subs_stoppage_HT1,subs_60,subs_75,subs_90,subs_stoppage_HT2,tactical_15,tactical_30,tactical_45,tactical_stoppage_HT1,tactical_60,tactical_75,tactical_90,tactical_stoppage_HT2,fouls_won_15,fouls_won_30,fouls_won_45,fouls_won_stoppage_HT1,fouls_won_60,fouls_won_75,fouls_won_90,fouls_won_stoppage_HT2,fouls_committed_15,fouls_committed_30,fouls_committed_45,fouls_committed_stoppage_HT1,fouls_committed_60,fouls_committed_75,fouls_committed_90,fouls_committed_stoppage_HT2,goals_15,goals_30,goals_45,goals_stoppage_HT1,goals_60,goals_75,goals_90,goals_stoppage_HT2,yellow_cards_15,yellow_cards_30,yellow_cards_45,yellow_cards_stoppage_HT1,yellow_cards_60,yellow_cards_75,yellow_cards_90,yellow_cards_stoppage_HT2,yellow_cards_2_15,yellow_cards_2_30,yellow_cards_2_45,yellow_cards_2_stoppage_HT1,yellow_cards_2_60,yellow_cards_2_75,yellow_cards_2_90,yellow_cards_2_stoppage_HT2,red_cards_15,red_cards_30,red_cards_45,red_cards_stoppage_HT1,red_cards_60,red_cards_75,red_cards_90,red_cards_stoppage_HT2,shots_total_HT1,shots_total_HT2,shots_total,passes_total_HT1,passes_total_HT2,passes_total,subs_total_HT1,subs_total_HT2,subs_total,tactical_total_HT1,tactical_total_HT2,tactical_total,fouls_won_total_HT1,fouls_won_total_HT2,fouls_won_total,fouls_committed_total_HT1,fouls_committed_total_HT2,fouls_committed_total,goals_total_HT1,goals_total_HT2,goals_total,yellow_cards_total_HT1,yellow_cards_total_HT2,yellow_cards_total,yellow_cards_2_total_HT1,yellow_cards_2_total_HT2,yellow_cards_2_total,red_cards_total_HT1,red_cards_total_HT2,red_cards_total,competition,season,kick_off,goals_scored,goals_conceded,competition_stage,home,goal_difference,winner,goals_scored_HT,goals_conceded_HT,Advantage_HT,Stoppage_Time_Goals_HT,Losing_HT,Stoppage_Time_Goals,Goals_Scored_Midfielders,Goals_Scored_Forwards,Goals_Scored_Defenders,Goals_Scored_Goalkeepers,winning_percentage_groupstage,is_loss,loss_percentage_groupstage,is_draw,draw_percentage_groupstage,points,points_groupstage,goal_difference_groupstage,last_match_points,win_last_match,draw_last_match,loss_last_match,last_match_goals_knockout
3857293,Ghana,0,1,1,1,2,0,0,4,74,25,54,47,24,0,0,269,0,0,0,0,1,0,0,4,0,0,1,0,1,0,0,1,2,2,2,1,0,0,0,4,3,1,2,2,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,200,293,493,0,5,5,1,2,3,7,4,11,8,13,21,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,17:00:00.000,0,2,Group Stage,1,-2,0,0,2,-2,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,
3857298,Ghana,0,0,0,0,2,0,0,7,60,62,46,15,34,0,0,198,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,1,2,2,2,2,1,0,0,6,2,4,6,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,183,232,415,0,5,5,0,2,2,8,7,15,12,8,20,0,2,2,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2022,18:00:00.000,2,3,Group Stage,0,-1,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,
3857299,Ghana,0,1,1,1,0,0,0,4,49,34,81,37,10,0,0,129,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,4,4,0,0,2,0,0,5,1,2,1,0,4,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,201,139,340,0,5,5,0,2,2,8,7,15,4,6,10,2,1,3,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,15:00:00.000,3,2,Group Stage,0,1,1,2,0,2,0,0,0,0,2,1,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3.0,3.0,-2.0,0.0,0.0,0.0,1.0,
3920389,Guinea,4,1,0,0,1,0,0,0,49,35,32,7,8,0,0,100,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,2,2,4,1,1,0,0,4,3,1,2,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,123,108,231,0,4,4,0,2,2,9,5,14,7,8,15,1,0,1,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,19:00:00.000,1,1,Group Stage,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
3920401,Guinea,0,2,6,0,3,0,0,5,87,71,69,24,24,0,0,213,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,3,0,5,1,1,0,0,9,2,3,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,251,237,488,0,5,5,0,1,1,9,10,19,6,6,12,0,1,1,0,1,1,0,0,0,0,0,0,Africa - African Cup of Nations,2023,22:00:00.000,1,0,Group Stage,1,1,1,0,0,0,0,0,0,1,0,0,0,0.5,0.0,0.0,0.0,0.5,3.0,4.0,1.0,1.0,0.0,1.0,0.0,
3920412,Guinea,0,0,0,0,1,0,0,3,73,69,66,9,34,0,0,174,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,1,4,1,2,0,0,3,1,4,5,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,217,208,425,0,5,5,0,2,2,9,5,14,11,7,18,0,0,0,1,0,1,0,0,0,0,0,0,Africa - African Cup of Nations,2023,19:00:00.000,0,2,Group Stage,1,-2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,4.0,-1.0,3.0,1.0,0.0,0.0,
3922239,Guinea,1,0,1,1,1,0,0,6,85,32,26,28,47,0,0,161,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,4,1,2,5,1,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,171,208,379,0,3,3,0,2,2,6,5,11,9,9,18,0,1,1,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,19:00:00.000,1,0,Round of 16,0,1,1,0,0,0,0,0,1,0,1,0,0,0.5,,0.3333333333333333,,1.0,,4.0,1.0,,,,,0.0
3922356,Guinea,0,1,0,2,3,0,0,1,64,39,70,70,28,0,0,191,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,3,1,2,0,2,0,0,7,2,0,5,1,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,243,219,462,0,5,5,0,2,2,6,9,15,8,10,18,1,0,1,0,1,1,0,0,0,0,0,0,Africa - African Cup of Nations,2023,22:00:00.000,1,3,Quarter-finals,0,-2,0,1,1,0,0,0,0,0,1,0,0,0.5,,0.3333333333333333,,1.0,,4.0,1.0,,,,,1.0
3920384,Guinea-Bissau,0,1,1,0,1,0,0,7,51,63,44,18,16,0,0,202,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,5,3,1,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,176,218,394,0,4,4,0,2,2,6,5,11,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,22:00:00.000,0,2,Group Stage,0,-2,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,
3920397,Guinea-Bissau,0,0,1,2,2,0,0,7,52,36,27,51,41,0,0,180,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,2,2,2,0,0,8,2,2,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,166,221,387,0,5,5,0,3,3,5,10,15,5,6,11,0,1,1,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,16:00:00.000,2,4,Group Stage,0,-2,0,0,1,-1,0,1,1,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,
3920409,Guinea-Bissau,2,1,3,0,0,0,0,6,120,45,60,27,7,0,0,192,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,2,2,2,1,0,0,9,2,3,2,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,252,199,451,0,5,5,0,2,2,7,10,17,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,19:00:00.000,0,1,Group Stage,1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,
3893794,Haiti Women's,1,0,0,2,0,0,0,4,35,31,42,28,8,0,0,109,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,4,1,4,4,1,0,0,5,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,136,117,253,1,2,3,1,1,2,13,6,19,3,2,5,0,0,0,1,0,1,0,0,0,0,0,0,International - Women's World Cup,2023,12:30:00.000,0,1,Group Stage,0,-1,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,
3893813,Haiti Women's,0,0,0,0,3,0,0,4,41,29,71,29,35,0,0,214,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,3,1,1,1,0,0,3,1,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,170,249,419,0,5,5,0,2,2,6,4,10,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,International - Women's World Cup,2023,14:00:00.000,0,1,Group Stage,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,
3893825,Haiti Women's,0,3,0,0,0,0,0,6,46,48,38,30,40,0,0,135,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,6,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,162,175,337,0,2,2,0,1,1,2,8,10,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,International - Women's World Cup,2023,14:00:00.000,0,2,Group Stage,1,-2,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,
3788752,Hungary,0,0,1,0,0,0,0,4,36,48,64,20,20,0,0,136,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,3,3,1,1,0,0,6,3,2,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,168,156,324,0,5,5,0,0,0,9,7,16,7,7,14,0,0,0,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2020,18:00:00.000,0,3,Group Stage,1,-3,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,
3788763,Hungary,0,0,1,2,0,0,0,2,49,48,47,35,0,0,0,190,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,9,3,2,3,2,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,179,190,369,1,2,3,0,0,0,9,9,18,10,9,19,1,0,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,15:00:00.000,1,1,Group Stage,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,-3.0,0.0,0.0,0.0,1.0,
3788774,Hungary,1,0,3,0,0,0,0,5,58,36,38,18,10,0,0,95,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,1,2,0,2,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,150,105,255,0,4,4,0,1,1,4,2,6,5,6,11,1,1,2,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,2,2,Group Stage,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,2.0,-3.0,1.0,0.0,1.0,0.0,
3930159,Hungary,2,0,1,0,0,0,0,3,58,56,68,25,26,0,0,251,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,1,3,0,1,0,0,6,1,1,1,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,207,277,484,0,4,4,0,2,2,5,7,12,4,6,10,0,1,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2024,16:00:00.000,1,3,Group Stage,1,-2,0,0,2,-2,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,
3930168,Hungary,2,4,0,1,0,0,0,4,48,54,26,34,7,0,0,168,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,10,2,3,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,162,175,337,0,5,5,0,2,2,6,10,16,8,11,19,0,0,0,1,1,2,0,0,0,0,0,0,Europe - UEFA Euro,2024,19:00:00.000,0,2,Group Stage,0,-2,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,
3930177,Hungary,1,0,3,1,3,0,0,6,42,50,80,16,29,0,0,188,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,3,1,1,0,0,6,2,4,1,1,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,188,217,405,0,5,5,0,0,0,8,7,15,8,6,14,0,1,1,0,2,2,0,0,0,0,0,0,Europe - UEFA Euro,2024,22:00:00.000,1,0,Group Stage,0,1,1,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3.0,3.0,-3.0,0.0,0.0,0.0,1.0,
7531,Iceland,3,2,1,2,0,0,0,1,25,26,32,17,9,0,0,115,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,5,2,1,1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,100,124,224,0,3,3,0,1,1,2,7,9,9,8,17,1,0,1,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,15:00:00.000,1,1,Group Stage,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
7549,Iceland,2,1,2,1,0,0,0,4,46,52,38,18,21,0,0,164,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,3,1,2,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,154,185,339,0,3,3,0,3,3,7,3,10,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,17:00:00.000,0,2,Group Stage,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,-2.0,1.0,0.0,1.0,0.0,
7561,Iceland,0,1,4,3,1,0,0,8,38,58,70,18,15,0,0,132,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,3,0,1,0,0,4,2,3,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,184,147,331,0,3,3,0,1,1,6,5,11,6,8,14,0,1,1,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,20:00:00.000,1,2,Group Stage,1,-1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,-3.0,0.0,0.0,0.0,1.0,
3835326,Iceland Women's,0,2,2,3,1,0,0,13,70,73,59,18,15,0,0,175,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,1,0,1,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,220,190,410,0,3,3,0,2,2,5,1,6,4,3,7,0,1,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Women's Euro,2022,18:00:00.000,1,1,Group Stage,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
3835334,Iceland Women's,4,1,1,0,0,0,0,4,52,53,35,14,7,0,0,114,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,3,0,1,1,0,0,0,4,3,2,5,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,154,121,275,0,5,5,1,2,3,5,4,9,10,9,19,1,0,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Women's Euro,2022,18:00:00.000,1,1,Group Stage,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,
3835342,Iceland Women's,2,0,1,0,2,0,0,3,54,46,42,29,22,0,0,136,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,1,0,0,3,1,2,0,0,3,2,1,3,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,171,158,329,0,5,5,1,2,3,4,5,9,6,5,11,0,1,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Women's Euro,2022,21:00:00.000,1,1,Group Stage,1,0,0,0,1,-1,0,1,1,1,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,
7543,Iran,2,0,0,0,0,0,0,4,38,27,32,14,16,0,0,135,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,4,0,0,0,6,3,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,111,151,262,0,3,3,0,0,0,9,6,15,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,20:00:00.000,0,1,Group Stage,1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,
7557,Iran,1,1,1,0,3,0,0,3,35,24,49,15,18,0,0,98,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,2,2,2,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,123,116,239,0,3,3,0,0,0,3,5,8,7,9,16,0,1,1,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2018,20:00:00.000,1,1,Group Stage,1,0,0,0,1,-1,0,1,1,1,0,0,0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,
7577,Iran,0,1,7,0,0,0,0,0,26,62,40,8,6,0,0,125,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,3,2,2,0,0,9,2,2,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,136,131,267,0,3,3,0,0,0,10,11,21,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,17:00:00.000,1,0,Group Stage,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3.0,4.0,0.0,1.0,0.0,1.0,0.0,
3857271,Iran,0,0,0,1,2,0,0,5,4,25,37,32,25,0,0,124,0,1,0,0,0,0,0,5,0,2,0,0,0,0,0,3,0,2,1,0,3,0,0,3,1,4,1,6,2,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,98,149,247,1,5,6,2,3,5,3,6,9,12,9,21,0,2,2,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,15:00:00.000,2,6,Group Stage,0,-4,0,0,3,-3,0,1,1,0,2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,
3857273,Iran,1,2,0,2,5,0,0,11,69,30,47,27,36,0,0,154,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,1,3,2,0,0,0,2,0,3,0,1,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,21,173,190,363,0,5,5,0,1,1,7,2,9,4,6,10,0,2,2,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2022,12:00:00.000,2,0,Group Stage,0,2,1,0,0,0,0,0,2,1,0,1,0,0.5,0.0,0.5,0.0,0.0,3.0,3.0,-2.0,0.0,0.0,0.0,1.0,
3857278,Iran,0,0,0,0,2,0,0,2,80,64,30,42,53,0,0,246,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,5,0,0,3,1,2,0,0,5,2,2,2,2,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,216,299,515,1,4,5,2,5,7,4,7,11,8,13,21,0,0,0,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2022,21:00:00.000,0,1,Group Stage,1,-1,0,0,1,-1,0,1,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,3.0,-3.0,3.0,1.0,0.0,0.0,
3788741,Italy,2,6,6,0,0,0,0,10,117,109,127,30,26,0,0,260,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2,1,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24,383,286,669,0,5,5,0,0,0,2,12,14,4,5,9,0,2,2,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,3,0,Group Stage,0,3,1,0,0,0,0,0,0,0,2,0,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,
3788754,Italy,2,1,3,1,0,0,0,6,112,89,76,34,1,0,0,242,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,8,0,2,1,1,0,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,311,243,554,1,4,5,0,2,2,5,8,13,4,6,10,1,2,3,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,3,0,Group Stage,1,3,1,1,0,1,0,0,0,2,1,0,0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,3.0,1.0,0.0,0.0,
3788766,Italy,2,5,3,0,1,0,0,12,123,63,91,35,26,0,0,291,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,3,1,4,0,0,0,0,4,3,4,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,23,312,317,629,0,5,5,1,2,3,8,4,12,8,8,16,1,0,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,18:00:00.000,1,0,Group Stage,1,1,1,1,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,3.0,1.0,0.0,0.0,
3794685,Italy,4,3,4,1,0,0,0,6,80,142,102,8,16,0,0,256,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,3,2,2,1,0,0,6,3,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,18,332,272,604,0,4,4,0,0,0,8,7,15,6,5,11,0,0,0,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,2,1,Round of 16,1,1,1,0,0,0,0,0,0,1,1,0,0,1.0,,0.0,,0.0,,9.0,7.0,,,,,0.0
3795107,Italy,1,4,3,1,0,0,0,5,96,115,70,10,7,0,0,248,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,9,2,1,4,0,2,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,291,255,546,0,5,5,0,0,0,6,10,16,7,8,15,2,0,2,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,2,1,Quarter-finals,0,1,1,2,0,2,0,0,0,1,1,0,0,1.0,,0.0,,0.0,,9.0,7.0,,,,,2.0
